M,N,K,in_dtype,out_dtype,bias,scale_A_type,scale_B_type,B_preshuffled,cu_num,best_solution_idx,best_time_ms,err_ratio,tflops,bw_gb_s
13568,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0381,0,373.487,3036.58
13440,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144205,0.2289,0,623.385,722.8
13440,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0576,0,464.49,975.37
13568,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2271,0,634.183,734.87
13440,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144810,0.0277,0,322.034,1421.68
13440,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271252,0.2402,0,1056.117,526.32
13568,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144633,0.0288,0,312.642,1380.0
13696,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2353,0,549.303,651.04
13568,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143933,0.0589,0,458.44,962.34
13696,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143935,0.0587,0,464.091,973.88
13696,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,266779,0.2334,0,1107.752,551.29
13568,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270128,0.228,0,998.275,646.09
13568,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2347,0,545.548,646.97
13824,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2312,0,634.703,734.61
13696,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0377,0,380.835,3096.06
13824,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144683,0.0266,0,344.673,1520.91
13696,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271068,0.2299,0,999.571,646.58
13824,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270108,0.2334,0,993.539,642.34
13952,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145042,0.0605,0,458.994,962.57
13824,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0381,0,380.414,3092.38
13952,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145062,0.0387,0,377.8,3070.88
13824,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145066,0.2325,0,561.036,664.57
13696,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144204,0.2341,0,621.09,719.27
13824,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270202,0.2378,0,1097.161,545.64
13696,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144707,0.028,0,324.553,1432.35
13824,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144290,0.059,0,466.408,978.43
14080,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270134,0.2314,0,1021.049,659.46
13952,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271263,0.2379,0,1106.947,550.14
14080,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271076,0.2377,0,1117.931,555.24
13952,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144205,0.2302,0,643.495,744.36
14208,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145107,0.0404,0,369.059,2999.35
13952,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144754,0.0295,0,313.658,1383.85
14080,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145069,0.0613,0,457.585,959.32
13952,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144854,0.2418,0,544.529,644.65
13952,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271056,0.2393,0,978.163,632.08
14080,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144587,0.2433,0,546.037,646.08
14208,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144238,0.2442,0,549.139,649.4
14080,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0386,0,382.136,3105.87
14336,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271252,0.2433,0,1112.003,551.59
14208,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271159,0.2343,0,1017.409,656.78
14080,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144206,0.2352,0,635.697,734.92
14080,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144967,0.0279,0,334.682,1476.38
14336,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0374,0,401.768,3264.93
14208,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2354,0,640.838,740.46
14208,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144058,0.0597,0,473.831,993.08
14336,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2333,0,652.289,753.28
14208,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144607,0.0288,0,327.321,1443.7
14336,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144711,0.0286,0,332.35,1465.67
14208,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270201,0.2477,0,1082.691,537.39
14464,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144137,0.24,0,568.723,671.85
14336,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144174,0.0622,0,458.572,960.81
14464,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144174,0.0617,0,467.026,978.23
14464,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270204,0.2471,0,1104.959,547.75
14336,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270132,0.2348,0,1024.447,661.0
14336,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144143,0.2469,0,547.897,647.59
14464,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0395,0,384.133,3121.38
14592,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145025,0.2466,0,628.349,724.86
14464,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270233,0.2326,0,1043.268,672.82
14592,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270132,0.2356,0,1039.132,669.84
14592,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144633,0.0289,0,335.259,1478.09
14592,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.041,0,372.927,3030.1
14720,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.0639,0,458.633,960.1
14720,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.0404,0,382.245,3105.58
14592,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144238,0.2424,0,568.063,670.73
14464,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,142045,0.2489,0,617.082,712.24
14592,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271263,0.2514,0,1095.571,542.77
14464,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144649,0.0297,0,322.825,1423.47
14592,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143987,0.0613,0,473.481,991.47
14720,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270121,0.2468,0,1125.703,557.36
14848,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271177,0.2469,0,1008.966,649.8
14848,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271052,0.2517,0,1113.55,551.02
14720,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144208,0.2464,0,634.217,731.25
14976,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0411,0,381.717,3100.85
14720,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144767,0.0296,0,329.514,1452.57
14720,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145082,0.2538,0,547.288,645.87
14848,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145153,0.0628,0,470.467,984.6
14720,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269552,0.2546,0,969.812,624.87
14848,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145075,0.2523,0,555.484,655.22
14976,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144119,0.2583,0,547.148,645.07
14848,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145060,0.0398,0,391.236,3178.39
15104,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270206,0.259,0,1100.5,543.93
14848,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145025,0.2499,0,630.794,726.94
14976,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271065,0.2505,0,1002.952,645.64
14848,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144633,0.0281,0,351.174,1547.84
15104,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144290,0.0416,0,380.514,3090.86
14976,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.0617,0,483.243,1011.06
14976,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145027,0.2495,0,637.372,734.15
15104,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145027,0.2479,0,646.965,744.84
14976,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144601,0.029,0,342.726,1510.41
15104,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144935,0.0306,0,327.596,1443.55
14976,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271114,0.2598,0,1087.909,538.02
15232,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144712,0.2574,0,558.449,657.77
15104,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144158,0.0643,0,467.563,977.99
15232,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143987,0.0619,0,489.993,1024.63
15232,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270206,0.2572,0,1117.612,552.08
15104,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,265145,0.2554,0,991.99,638.3
15104,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144117,0.2633,0,541.355,637.93
15232,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0411,0,388.999,3159.57
15360,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145027,0.2468,0,660.712,759.93
15232,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271166,0.2566,0,995.805,640.48
15360,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271059,0.2588,0,995.718,640.15
15360,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144810,0.0299,0,341.351,1503.78
15360,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0417,0,386.054,3135.43
15488,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.042,0,386.45,3138.44
15488,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.0634,0,486.435,1016.66
15360,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144117,0.2562,0,565.855,666.18
15232,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.259,0,624.325,718.42
15360,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271054,0.2584,0,1122.102,553.99
15232,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144935,0.0305,0,330.871,1457.79
15360,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.0628,0,486.908,1017.91
15488,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270130,0.2646,0,1104.631,545.07
15616,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271054,0.2659,0,1108.375,546.62
15616,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271187,0.2612,0,1003.083,644.35
15488,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2552,0,644.395,740.82
15744,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.0424,0,389.349,3161.58
15488,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144652,0.0296,0,346.965,1528.33
15488,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144125,0.2665,0,548.525,645.48
15616,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144155,0.0651,0,477.229,997.17
15488,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271065,0.265,0,980.447,630.07
15616,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144115,0.2645,0,557.213,655.41
15744,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145070,0.2649,0,560.829,659.37
15616,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0413,0,396.158,3217.07
15872,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270205,0.2673,0,1120.821,552.18
15616,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144210,0.2588,0,640.664,736.19
15744,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270115,0.2603,0,1014.901,651.68
15616,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144711,0.0309,0,335.582,1478.01
15872,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145103,0.0431,0,386.31,3136.7
15744,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145102,0.0657,0,477.31,997.09
15744,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145025,0.2611,0,640.291,735.43
15872,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2615,0,644.492,739.92
15744,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144607,0.0316,0,331.073,1457.98
15872,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144939,0.0317,0,332.246,1462.97
15744,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270206,0.2739,0,1085.015,534.82
16000,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144127,0.2711,0,556.888,654.17
15872,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0664,0,475.533,993.14
16000,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0658,0,483.905,1010.38
16000,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270205,0.2678,0,1127.519,555.2
15872,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270535,0.2696,0,987.67,633.94
16000,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.042,0,399.874,3246.63
15872,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141487,0.2751,0,544.453,639.84
16128,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144210,0.2618,0,654.111,750.31
16000,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270521,0.2726,0,984.843,631.88
16128,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270583,0.2675,0,1011.498,648.73
16128,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144607,0.0296,0,361.449,1591.2
16128,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144290,0.0432,0,391.123,3175.38
16256,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0432,0,394.83,3205.29
16256,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0677,0,478.272,998.14
16128,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144622,0.2693,0,565.125,663.57
16000,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144208,0.2664,0,637.567,731.65
16128,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270205,0.2714,0,1121.444,551.93
16000,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144767,0.0305,0,348.01,1532.21
16128,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144293,0.0661,0,485.869,1014.24
16256,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,266768,0.2762,0,1110.94,546.49
16384,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271161,0.2777,0,1113.735,547.59
16384,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269779,0.2753,0,998.501,639.91
16256,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145029,0.2749,0,627.882,719.92
16256,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144633,0.0342,0,315.246,1387.65
32768,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144298,0.0741,0,463.757,3750.47
16256,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144663,0.2717,0,564.639,662.72
16384,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143918,0.0684,0,476.494,994.2
16256,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269776,0.2786,0,978.856,627.55
16384,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144125,0.2724,0,567.603,665.93
16384,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0428,0,401.197,3256.79
16384,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145029,0.2756,0,631.234,723.46
16384,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144782,0.0314,0,346.6,1525.49
32768,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144677,0.535,0,578.064,660.56
32768,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143927,0.1254,0,520.315,1069.76
32768,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269784,0.5419,0,1014.466,634.66
32768,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145029,0.5782,0,601.646,671.19
32768,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144782,0.057,0,381.778,1668.68
32768,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269723,0.5799,0,1066.567,508.13
65536,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140926,0.1988,0,345.736,2790.74
65536,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144223,0.2482,0,525.52,1072.44
65536,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269723,1.1341,0,1090.724,511.31
65536,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144653,1.154,0,602.923,663.41
65536,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269784,1.0779,0,1020.019,630.35
65536,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144915,0.1122,0,387.703,1688.66
65536,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144580,1.0911,0,566.812,639.05
131072,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143950,0.4217,0,325.932,2628.4
131072,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144701,0.5217,0,500.18,1016.91
131072,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269727,2.298,0,1076.542,500.56
131072,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269784,2.169,0,1013.854,622.67
131072,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144677,2.1641,0,571.579,640.07
262144,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143955,0.7774,0,353.578,2850.0
131072,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144203,2.3996,0,579.926,633.68
